Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
COM,,,,,,,,,,,,,,,,,,,,,17.11630734,17.11648451,17.11646166,17.11639063,17.11642145,17.11647149,17.11649331,17.11649566,17.11651827,17.11650958,17.11641253,17.116504,17.1164652,17.11647413,17.11647141,17.11642147,17.11648989,17.11642997,17.11640932,17.11640907,17.11642693,17.11646953,17.11644262,17.11645199,17.11646375,17.11644399,17.11645598,16.01074128,18.69449668,16.6441196,17.86243907,16.72721184,16.69606908,16.21639415,15.237497,13.4963324,12.47559196,13.32325981,14.75945763,12.62817351,10.9568843,13.26157644,11.93729487,12.1036211,11.99159357,11.84521409
CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,16.09508715,17.21571295,18.5401345,18.2362942,16.37658485,18.57197309,17.16024705,17.99779844,17.2060003,18.09806698,19.46202834,22.11713698,21.91143893,22.15618336,24.02294259,21.98683707,23.43825572,22.36476855,23.02584335,26.16757799,23.89658333,24.05753122,20.31534775,17.99457135,20.0468803,19.32085623,18.66462432,19.79138477,18.93131181,20.47938688,22.39096686,17.00509432,19.3713111,20.39289278,19.98613705,19.79151607,17.95231909,19.26964018,22.1180457,21.08700812,19.68958195,19.83481613,19.7839964,19.79017538,19.87815593,19.95180297,20.29306693,22.36499942,23.74497136,21.00356279,19.45640914,19.43251564,20.0288558,19.81561009,19.83994966,18.98892616,18.82454314,18.17776082,18.29052957,16.469033,16.25116909,17.07140115,17.32009786,16.6428398,16.29621033,16.25424273
CSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,,,,,,,,,,,25.42307708,25.42727635,25.42954036,25.42592124,25.4200335,25.41261274,25.44827159,25.44086407,25.40782168,25.39059587,25.37551071,25.62656614,25.40382325,25.24261151,25.30446942,25.30008475,26.88184316,24.29010752,24.43655356,25.61375755,24.51590227,22.62295271,15.60860416,13.68180437,8.193954579,7.754024419,11.66789375,11.74410941,12.13071116,11.60248421,11.87682805,10.78611469,9.151694676,8.202789879,8.474465356,8.961435812,10.40141972,9.688433705,10.82700312,8.675902062,8.646312648,7.711262502,7.761720512,8.243894851,7.303849306,8.64312865,8.811386733,9.874998288,11.44727223,11.21170751,9.814442209,10.49928652,11.48535839,12.85637621,12.75635223,
CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89456088,24.82796767,26.22250503,28.0465653,27.2986548,27.45270612,31.10089524,26.99993022,28.86877814,26.50858781,26.24189283,29.26565968,28.72641588,34.04735711,,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,,,,,,,,,,,,,,,,19.64981032,21.0542119,29.44929606,33.64264844,34.85233216,34.1970288,31.49543049,29.72973235,27.79977296,30.843426,27.1893124,23.98650971,23.47488973,24.59041011,27.53333979,24.60773852,24.30926913,25.6501985,22.63413479,20.58509348,25.20154487,24.06828702,24.55429582,19.68163903,21.33760671,20.0836358,19.02272361,20.94763863,20.28618734,20.64573436,21.52668947,25.07756097,25.54834089,27.18330901,23.43934291,22.39315328,18.983541,15.46179268,14.07952486,13.30433988,12.83300471,18.03462808,20.79473753,18.58061932,18.68391988,20.81838456,19.21713285,20.36535248,21.98672561,20.548534,20.03448295
CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65530511,23.47822586,27.20688453,27.66695507,29.15175486,33.48165049,34.16320938,32.31737122,30.83982361,30.01590014,31.10584656,31.00007949,29.63446388,29.25158399,28.5804642,28.52485926,28.15107817,29.66655595,28.90567184,27.18415006,26.52196208,26.09834801,25.37511054,24.77537238,24.7408229,25.67646206,24.30934766,23.72740641,24.84566106,25.77204553,25.53536029,26.23695752,27.68776511,27.94086679,26.50247116,26.40839918
DEU,,,,,,,,,,,29.25198523,29.9479138,29.28693226,27.68723631,24.92777954,23.63488899,23.45622448,23.73987941,24.28424135,25.19672073,25.89506037,24.73051681,23.33301474,23.56361289,23.10643625,22.59676211,22.47424036,22.63065355,22.88311474,23.56238058,24.37217566,24.83950214,25.00850932,23.96172625,24.02471137,23.46465396,22.93291368,22.57261664,22.70087178,22.83347134,22.88294845,21.54336311,19.88670301,19.26388226,18.83146391,18.76442033,19.46240592,19.71517021,19.96303992,18.83819773,19.18616122,20.00811821,19.96631277,19.57714688,19.78257446,19.74775107,20.04384688,20.13392897,20.81752343,21.15229781,21.34267631,21.18150415,21.60104678,21.19168774,20.46031735,20.31255663
DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02587108,28.04091176,30.33558946,27.72287723,26.11206826,28.49375868,29.79521014,30.06819315,29.6579988,28.97631423,24.64590783,24.16494691,25.46294521
DMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,,,,,,,24.56168293,24.71644163,24.05775054,25.30172577,25.23250036,24.68492458,25.81962468,25.70674867,24.84320696,22.33877357,24.20775681,23.44785978,23.00531001,22.33329213,20.47736798,17.29123323,17.94851566,18.19410184,19.07414143,20.73382536,22.65455143,22.38553543,20.84536809,20.76928129,20.41805651,19.57831944,18.68888496,18.06377726,18.30431467,19.456007,19.58969145,20.79481837,21.53456158,20.89241535,21.45958661,21.26379179,20.58711393,20.69764567,20.65793992,21.17237973,23.27476471,23.49838631,22.93938775,20.10243138,17.99391446,18.14753095,18.79864356,18.80653812,19.33425699,19.8029126,20.98488206,21.23038287,21.76294543,21.35340899,22.18442448,23.20623783,23.08974209,23.53053567,23.33203841,21.8499949
DOM,11.25818468,8.408497658,11.07875258,14.14753552,16.70241973,10.03265398,14.35105194,14.84344801,15.84653878,15.60341325,16.55624369,17.62562256,21.46759585,21.23021153,21.99815429,22.30309513,19.74637479,20.4756382,21.79460967,24.27302321,23.42005236,21.89438324,18.03710961,19.08550496,17.58923011,17.08343355,19.28352693,22.55459841,22.93094962,25.47552402,23.06135409,14.54052833,16.01532737,16.96017742,17.97938456,17.88775922,19.19019619,20.14011673,25.28227056,23.15008357,25.04435713,23.57825989,24.75224704,20.05372035,20.43936113,22.61261991,25.88014001,27.03742999,28.01608958,22.99268488,24.92005174,24.37784399,23.64417637,21.82225695,22.19851166,22.57738623,22.16851061,20.9638453,24.82057524,24.98431382,24.8098539,28.94956121,29.96700548,28.98354844,26.12109216,24.86974052
DZA,,,,,,,,,,29.49808326,34.1502687,33.27672055,32.32349955,35.93697968,30.78194891,39.05963563,42.53745743,44.15504482,48.58504007,39.34522258,33.78461421,32.91535946,34.44123299,34.36029067,33.48280978,32.44078221,34.45742706,29.68798273,26.23748182,27.12024555,26.97013325,25.86145698,27.0749862,27.00686015,28.4009383,29.13694429,24.87937806,22.95158624,25.74809903,24.39007744,20.67724276,25.12438402,27.12319349,26.11910905,26.10143953,24.83338499,25.16692939,27.99862372,30.03976757,38.77385347,36.82474542,32.55504196,32.37227747,35.54827249,38.59920384,42.8089904,43.38669353,41.5075398,41.0086253,39.87225001,39.08982169,35.11750351,30.38479045,32.72236868,35.19785395,39.39828474
EAP,27.56894164,15.86404619,13.90136294,15.95105603,18.25009638,18.67191607,19.70146363,16.63213302,15.79072133,18.69956674,22.20476406,23.00576176,23.05263017,22.52448093,23.54506298,25.82244821,25.12858514,24.71284269,24.72280696,24.45167266,24.77408617,24.3271492,25.07133419,26.31655251,26.41693826,27.25004469,27.03527647,25.6068632,27.44044141,26.27131142,26.84312662,28.47053334,30.37400108,33.80937274,32.96689564,32.53098759,32.27077543,30.87967356,30.39913612,28.9317129,29.40585947,30.36871712,31.31562699,33.59439113,35.07189534,35.42642835,34.85066985,34.49882022,35.75938272,39.91552235,39.9053096,40.10811687,40.8100647,41.10170297,40.70604279,39.49359691,39.00297645,39.29420309,40.21584867,40.00060188,39.63146621,39.43947954,39.13957859,38.40294644,37.66418556,
EAR,,,,,,,,17.59059964,17.59829246,18.27215878,18.79557521,19.06050131,20.1661607,20.11918543,19.28949028,23.43219243,25.7174686,26.517643,26.59743477,23.701719,23.30735447,23.65391175,23.55447352,23.98044973,23.09316066,22.20933427,22.88148387,22.25193745,21.81891999,21.39107226,21.64514838,21.74142109,21.69291384,21.50798284,21.72062423,21.24535332,21.83950194,22.21655505,22.16396542,21.3919903,20.83227933,20.89001102,21.08051396,21.52972984,22.76204236,23.35734497,24.22471159,25.57926447,25.60376075,25.19906353,25.04048739,25.79081034,25.57370104,25.33952455,25.25256158,25.45657555,25.2292582,25.09311916,25.45910098,24.98008329,24.32734947,25.09115963,25.92521581,26.50119051,26.41028681,26.15956715
EAS,53.92061655,33.91558873,29.61378986,31.38397062,33.5352865,35.20507221,35.67417183,30.30328444,28.53881963,30.41680313,32.91744682,32.44517957,32.83695383,34.47110977,33.46433716,32.1968205,31.24904489,30.65799315,31.73649573,32.52013662,32.2526465,31.6269211,30.7529072,29.56271973,29.23259061,29.6853528,29.98883518,30.56388972,32.28747228,33.21337402,34.1545215,33.97741353,33.12638604,32.92359004,32.06535901,31.9509379,32.49448992,31.46296984,29.96719782,29.28055559,29.40052435,28.8013009,28.21071471,28.62082969,28.98342758,29.53295507,29.84669071,29.75408975,30.63376103,31.9114299,31.79904373,32.45632863,33.35396084,34.44428594,34.71620772,34.27895263,33.7923431,34.23411443,34.9993744,34.97863265,34.85748925,35.09040623,35.24356037,34.66521706,34.12935718,
ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.85127123,22.08789235,24.25679193,23.94527322,23.34517839,22.90563003,22.7301678,23.0631783,21.67424746,19.90451187,22.02415041,19.62080427,20.45330102,21.71143365,25.35553849,26.23840525,28.03328451,28.11693057,27.19931762,24.04931357,24.44618071,25.6408503,25.69264328,26.24787185,26.37197945,27.19156771,27.16081791,26.9612832,26.65488227,25.05160096,25.25136057,24.7088298,25.34805406,28.37787232,27.85513736,27.82297245
ECS,,,,,,,,,,,27.05083812,27.34353319,27.22294033,27.35420595,26.85038522,25.77783104,25.21851336,25.04251784,24.69758435,24.76054373,25.28762467,24.24808344,23.44366062,23.01329561,22.68200805,22.61152659,22.63474585,23.20670013,24.09725044,24.88346119,24.6135016,23.57599853,22.91153555,21.51999912,21.49472323,21.31971174,21.20578899,20.9032647,21.27864536,21.51648875,21.87845895,21.47560636,20.96474509,20.89769338,21.1397672,21.4525145,22.1298159,22.85479121,22.76314738,20.97012289,20.5434346,20.68573664,20.46404991,20.24979664,20.2453557,20.58745197,20.90623313,21.17841082,21.23796548,21.97837949,21.95636918,21.61782859,21.81275791,22.37538952,21.72262684,21.90691708
ECU,11.9989861,12.17290247,10.90930545,10.97965834,10.75040688,8.456920312,9.154889844,10.8052823,11.96907487,11.76124153,12.54695694,14.89207745,15.77604994,19.18398721,11.41270533,14.90330386,15.21057454,16.05633069,17.7122659,16.49517083,15.5504888,15.68855528,16.55651772,12.64547361,12.84595119,13.55206275,15.31311927,17.12466694,15.65938939,15.9094638,14.38662608,14.15789279,13.51335466,14.31706637,13.96029196,13.59646673,13.15432276,13.37602936,14.8854083,12.78913394,15.0108795,15.29701901,16.71900297,15.43656674,15.76995982,16.29527448,16.57733351,16.46631484,17.43633954,18.1411515,19.71277185,20.94101778,22.13959238,23.92534647,23.48388927,22.54150461,20.71483378,21.46122862,20.9884221,20.6549278,17.99544243,19.2305888,20.57954939,19.87328202,18.96662095,19.93678152
EGY,11.52375751,14.18349093,15.1320223,16.20433947,17.87545788,15.81990731,15.43368912,14.15496292,11.5084679,12.36547168,10.95702149,10.5311491,10.14706291,11.59619715,15.31101556,23.84389251,21.62843421,22.39125933,26.99952916,29.38704972,24.62265867,32.09875036,27.38689036,31.48834586,29.28860759,28.78847185,29.75283447,28.58873786,34.12711039,31.16597403,27.29874739,27.06604444,23.29496765,21.09033505,22.8656,22.55941176,23.92689625,25.75434374,21.3460682,20.8140117,18.9499559,17.7256203,17.81472684,16.31137725,16.40222543,17.92014856,18.73077546,20.85123523,22.27805695,18.9119171,19.21100613,16.70921158,14.69516928,12.98645453,12.44600939,13.65440484,14.46814793,16.31335649,18.40898376,18.77233738,16.95868413,16.28521259,18.04399107,15.13185103,11.69813791,11.70531864
EMU,,,,,,,,,,,27.37889242,27.5784342,27.3690291,27.1700587,26.41308845,25.3455689,24.71186157,24.65171775,24.51818139,24.66944782,25.40940717,24.6772581,23.60527547,22.96799255,22.27615667,22.10696047,21.97324644,22.33615355,23.03661049,23.62759461,23.99483836,23.78955341,23.19393305,21.83315213,21.65743724,21.60377818,21.39229963,21.29320485,21.70666552,22.23062106,22.66715654,22.21275621,21.51481923,21.4095291,21.53789557,21.87141541,22.5284338,22.99669736,22.69364737,20.84641661,20.39223237,20.42427909,19.92494537,19.33100121,19.2834434,19.68609087,19.98578345,20.32033671,20.70504225,21.90389123,21.79909925,21.64813716,21.90233846,21.90479418,20.9662661,21.17980353
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.810856542,16.99501349,25.13739619,22.53669613,27.58925736,31.28072738,32.28685892,45.51417965,21.99675676,35.26062176,29.54893233,26.54396041,20.26292175,20.33943972,13.68111654,12.67357541,12.71354048,9.263795978,12.38540149,12.62631766,,,,,,,,,,,,,,
ESP,,,,,,,,,,,26.89114503,24.58969943,25.74785442,27.27435948,28.86326049,27.26322117,25.71268193,24.68312719,23.37277415,22.25806889,22.76523588,22.64417846,22.41542176,21.80286964,19.98238171,20.52048036,21.06546613,22.29821417,24.11949271,25.50277358,25.75307806,25.01846118,23.03060245,21.17268643,21.02188676,21.89680158,21.69605642,22.13861661,23.28339564,24.7406937,25.97267627,25.9006959,26.1773352,27.12390819,27.82530036,29.02840359,30.04549362,29.87580055,27.85662405,23.16219163,21.87421378,20.1470024,18.71059226,17.5983667,18.02995142,18.29894252,18.1917189,18.90619338,19.67390264,20.30501472,20.61593285,20.19953475,20.48823175,20.46581531,20.28783251,20.60857587
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.36013625,27.05281997,26.5046103,27.03013883,28.59618255,31.33680271,25.90499311,26.68719604,27.4503342,30.55281784,32.75095456,31.71449726,32.85643697,36.7942379,36.39057239,31.12901065,22.67714471,21.23326337,26.35564263,28.44042363,27.53276835,25.34276952,24.0517427,23.94490431,25.40394707,26.57605175,26.61533869,31.17536488,29.98213892,25.16082578,25.40868395,23.89654983,24.22458054
ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.10766647,37.09796197,34.08111832,37.9937253,40.67127298,37.34876297,38.44398716,34.16295511,35.26397562,30.57896866,28.02529541,25.34222683,22.16940396,20.57547232,20.11997216
EUU,,,,,,,,,,,27.30618367,27.44702732,27.30367196,27.10492521,26.36547118,25.28733261,24.74962358,24.6666716,24.43763272,24.59271894,25.26176841,24.40935241,23.40757719,22.84268037,22.23750557,22.17536894,22.07366741,22.46289727,23.13883583,23.80473598,24.18347543,23.77204908,23.11022987,21.67727052,21.52111509,21.50647787,21.38734801,21.35006487,21.79109314,22.27126689,22.70593263,22.24139847,21.5352798,21.42018553,21.54818836,21.88075916,22.61297507,23.25403864,23.04451516,21.05453993,20.51677545,20.59733648,20.12769819,19.55269428,19.59942433,20.01382953,20.19339249,20.49899101,20.90411017,21.99050187,21.90586061,21.80519372,22.04864475,22.1143807,21.17027617,21.31403336
FIN,,,,,,,,,,,27.90965226,29.22253899,29.67981333,30.64686865,31.78185467,33.47365025,29.90576133,29.19157711,25.88823594,25.2138858,27.31729055,27.12750585,27.42335016,27.80291604,26.33134987,26.66208673,26.14078754,26.9270541,28.17922278,30.56267176,29.67767468,25.87069828,22.2253674,19.17182572,18.67374181,19.29733683,20.52423586,21.36975913,22.21770142,22.44893134,23.0668837,22.87761128,21.6087308,21.78836495,22.26015963,22.920943,22.76858285,24.19717843,24.49537459,22.9565026,22.82098572,22.90860337,23.31493477,22.33153314,21.71674237,21.41993986,23.05242517,23.68917608,24.59326017,24.42079843,24.65617822,24.42073612,24.6641742,23.39847256,22.05309555,21.83412339
FJI,,,,,,,,,,,,,,,,,,,,,24.61115944,26.90340909,23.87282199,20.57432844,17.23516035,17.82892738,15.21516043,15.27436527,11.56462585,11.24108537,12.54040404,14.07933399,11.97898576,15.90882061,13.51614231,14.19033527,17.56829138,19.45254507,26.04658243,24.67685693,18.19276097,19.33545986,22.58804749,26.87333761,27.35505316,18.75992063,17.91313818,14.53833569,20.86056222,15.95452691,15.9384159,18.07641449,14.92649566,25.97291608,19.2526864,19.81142484,19.37389475,19.21743607,18.79652847,17.35760494,17.7062089,18.42071648,20.03047918,19.46491171,20.08790397,
FRA,22.88955365,24.24440861,24.10604802,24.93284054,25.90075901,26.28904522,26.62535539,27.0211095,26.73049528,26.44259775,26.1072334,26.31313741,26.42460996,26.68322221,27.26951285,25.81117881,25.43020331,24.49974861,24.03878021,23.93514573,24.78457953,24.25709755,23.61818059,22.21772728,21.47703959,21.28570634,21.27444466,21.90158718,22.63673825,23.16333522,23.38084214,23.15428141,21.9280863,20.46582659,20.1350361,19.7468962,19.46131663,18.96221915,19.34455882,20.17470548,20.8814379,20.86028824,20.33633135,20.49895063,20.83727938,21.25526454,21.89778685,22.5857089,22.93301351,21.44952357,21.48216768,21.69929278,21.65592493,21.26956379,20.95838616,20.55986968,20.92126011,21.42043361,21.87539007,22.41609554,22.43623085,23.48322873,23.48577082,22.83446749,22.09684654,22.0193072
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,,,,,,,,,,,,,,,,,,,,,,,,44.94095988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,,,,,,,,,,,30.39105466,30.63747859,47.46543779,32.46431409,42.05004036,55.83910035,60.56181338,48.97131266,41.54302671,31.50791188,26.67551427,33.07289185,32.34081924,36.32283525,31.30060404,40.87304232,46.1016374,27.62851061,37.93888456,26.02770498,21.44884611,26.11860279,22.06369148,22.88939325,21.07219786,22.6769546,23.46196,30.15020452,38.41209907,26.16858187,21.90205643,22.74519248,25.10644311,22.63881283,21.49601272,20.98150201,23.16961739,23.64492696,25.02588259,29.52852496,31.40718532,28.680217,27.73728223,29.94537965,35.69513641,29.23095629,26.98226104,21.29646742,19.25823243,21.89879657,19.86346911,17.45655062,16.02694049,18.07606611,19.13522905,24.82591347
GBR,,,,,,,,,,,23.97757066,24.05022018,23.60986863,25.22243555,26.76833403,26.03345261,25.68780147,24.37990067,23.97945514,24.11727217,23.26683834,21.08433097,21.08703861,20.91878663,22.15861575,22.17282315,21.99320247,22.85245754,24.82854139,25.97846753,24.01668824,21.13011933,19.72976226,18.84723385,19.28178828,18.32414925,18.86321172,17.54649524,17.95236158,17.90868106,18.2268712,18.10677055,18.1258716,17.86547665,17.79876019,18.13006815,18.35475752,18.81978103,18.41261202,16.98885152,16.59280411,16.18113171,16.27215532,16.59458088,17.178062,17.94995477,18.56895232,18.96766294,18.69012078,18.83130689,18.22164803,18.53661246,19.00266142,18.89752936,18.66859604,18.88359369
GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38634238,19.37172775,16.3538874,3.059724704,2.646569877,4.032902674,18.56546207,18.45856989,25.55341391,26.20758199,25.44738297,27.23491459,24.48476931,27.3525531,28.16180288,28.786927,26.21338806,26.37903235,22.03838552,15.71333259,18.63997652,19.83091038,21.58413091,18.43789107,21.44252159,23.92013517,26.00244084,25.1354717,24.79275334,23.96279572,22.23280946,20.75809235,19.75015729,21.46007015,21.3178431,19.01855847
GHA,,,,,,,,8.776595745,9.411764706,9.995002499,11.99645861,12.44,8.667850799,7.654955727,11.90987124,11.62218436,,,,,,,,,6.852798445,9.529570206,9.295590671,10.36032172,11.23948341,13.15616414,14.3862086,15.8234155,12.73599429,23.78554273,22.57444765,21.13084872,20.29865858,23.83550385,22.36355227,20.4674438,23.09813093,27.1229213,18.77494577,22.93692798,28.37750668,29.00214064,22.46580574,15.38454499,16.49196394,15.47882959,11.76409219,11.97694023,16.10990938,24.03899898,26.42288052,27.01262554,24.82616879,18.88642524,21.19909375,18.03819368,17.66074711,16.75365045,16.20458356,9.867318425,9.741924422,
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23814283,11.15376891,11.71875732,11.78468787,12.69838987,11.6079961,11.28965709,11.20315,11.82135531,13.91488508,13.1057758,13.46526347,12.26197357,12.96937846,13.43804676,10.63007632,9.806805539,13.58869769,13.54283094,12.72542006,19.95275809,24.66995872,22.58947508,20.93560311,19.13718924,23.60218868,25.11778155,23.42938647,22.71137065,23.96917417,52.41831913,25.76582414,19.46740955,17.79924111,16.57538689,15.02252636,15.21749545,24.50161136,33.17755836,38.0745728
GMB,,,,,,,,,,,,,,,,,,,,,,25.33389988,22.46033002,18.88316426,18.31340466,15.08618238,16.59925327,17.12583291,16.355963,20.36526023,22.34319427,20.33774598,24.78932969,5.277756134,4.685493621,6.903703396,6.779200574,5.175169509,4.884402019,4.755047184,4.562497397,11.17274014,7.278327629,10.03888601,14.31837652,13.83185067,15.69068531,12.56652088,10.52243473,12.8914138,13.87671053,12.89616829,20.87716865,14.71153313,16.6526122,20.34981404,24.91993419,22.95972668,20.87842426,24.65384316,32.34205469,30.37079025,28.62364921,27.44597499,29.93907429,40.38628422
GNB,,,,,,,,,,,,,,,,15.39744488,,,,21.83705955,28.1809614,25.74569314,28.25955476,22.66192623,37.7245564,35.10014046,23.77964044,35.21446273,44.7013023,38.98193313,29.92581868,30.9893744,48.39673917,30.85746903,21.77070417,22.30105475,23.0520755,53.86083598,30.51568519,21.86115633,19.94361476,18.76802945,23.47846727,27.52951898,20.8349347,18.13513114,19.96036838,24.14806248,17.23079661,18.25736059,19.36645239,15.72471446,19.20984137,17.64943044,18.43614583,16.19440983,17.97101803,17.9786141,19.02117377,23.90307681,25.40937253,21.24930716,20.6330286,21.32373686,23.33219966,22.29345889
GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.80482498,27.14018535,30.19735145,28.1900366,53.61273149,42.32165507,38.16056081,46.55954576,30.17013666,28.57708471,24.53096818,16.55043316,13.95655302,12.68014344,11.39298186,7.555197368,8.056909953,7.574527062,8.621598534,6.489935715,6.371460478
GRC,23.60707397,23.3175153,25.54206006,22.2636223,24.28959757,25.23211884,26.27613335,25.13846184,28.63471676,30.03772193,29.01722992,30.31428312,34.8593217,35.19785986,27.02297891,26.90741158,27.51322751,31.29109552,34.84004196,37.20405725,32.2086507,29.38130223,26.59537926,28.49957566,23.05038467,24.76039678,25.74387521,24.35111044,24.26711366,25.408907,26.03960391,25.42524379,24.00309366,22.83348814,21.01295773,20.96669102,22.10842021,21.58993914,24.51359029,25.38603194,25.93735478,25.5981997,23.87585455,24.87800682,25.04492253,21.35688706,24.05658499,25.53087734,23.28069624,20.43844698,16.82005721,13.86559554,12.27953128,11.5362301,11.23378143,11.1610942,11.36847082,12.04928341,11.33105261,10.97046318,12.29986587,13.79154665,15.72133585,15.8842465,16.03952316,16.88120281
GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35609528,16.31696081,23.9590376,23.32122123,31.35629894,40.58960654,31.60999204,52.17999716,64.83510384,38.35477789,30.10577274,23.39414457,24.02431336,25.27038966,23.1335872,21.40225227,30.78277573,33.08349165,36.86754785,36.49132088,34.68665599,,
GTM,9.783442869,10.11423889,9.312696747,9.898637947,12.26233641,13.13654898,12.02991299,13.18885449,13.71623719,13.46624772,12.53151261,13.28093511,12.96816257,13.8798064,14.79993721,15.65594229,20.62172036,18.95082496,20.05897209,18.63066037,16.42402934,16.76445019,15.01663353,10.49723711,9.63463559,10.95626983,10.05935086,12.35559849,13.37162366,13.74268524,12.98192985,12.17699133,15.64311296,16.08651244,14.22526252,14.51473662,13.32993918,15.1125539,16.64630058,17.8918289,16.12561254,18.60193668,19.61979751,18.96159189,18.64025871,18.58989157,20.43683642,19.90588467,18.22684543,15.37760321,15.04883901,15.04591634,15.02692489,15.09057516,15.17177593,14.51658028,13.87171603,13.60942418,13.6958971,14.37928996,13.70245985,16.13311758,16.70697664,16.34763846,15.96244234,16.7094645
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,27.27895819,24.29378531,17.1454219,13.24261533,15.8131177,19.31034483,22.19650206,24.68845521,20.89227421,19.6550341,21.02315161,18.2237192,18.07108293,24.00744417,20.74997381,29.49894737,33.5357803,25.78465369,19.08968999,24.50795566,29.77453581,29.49280084,24.96542185,21.38964578,27.42032307,29.84615385,33.7788034,27.79856035,18.0280333,18.86737864,27.711461,39.76315044,51.75132623,40.42814136,27.00303692,33.22868326,31.85720693,31.88794199,28.92075512,24.99795472,23.77598249,21.5703447,20.86049903,20.95211587,23.54568087,32.33397827,,,,,,,,,,,,,,,,,,,,
HIC,,,,,,,,,,,25.14343189,25.46661793,26.10874634,26.90943649,26.21870345,25.1610897,24.87357666,25.26642657,26.01677337,26.29993585,25.98720288,25.51350185,24.63188422,24.12018941,24.33431737,24.46693037,24.67519178,24.90781209,25.61609892,26.09283296,25.81123514,25.0759114,24.40935359,23.98668851,23.95768062,24.04807507,24.09742255,23.73585635,23.53935257,23.82253296,24.1091216,23.38338412,22.46533394,22.32865923,22.49502512,22.92960107,23.22182054,23.26167962,22.9161627,21.19459943,20.74636109,20.97761028,21.25569327,21.20186386,21.46129229,21.72414677,21.8100684,22.02861266,22.13177797,22.48594607,22.6257748,22.38648685,22.39663605,22.53733378,22.20577124,
HKG,,23.24614353,27.70806953,32.7515105,35.506393,34.15752885,26.89399244,19.36672052,15.87733624,15.6196944,19.66588765,23.60481241,22.68649303,22.15016817,22.74767146,21.47250398,20.66470327,24.1990066,26.32020704,29.74594244,32.2457335,32.66197329,30.26759521,24.67726124,22.20296803,20.9719985,21.50347087,23.59905768,25.31990491,25.87809706,26.21467286,26.32864811,27.16253887,27.0029323,29.35347415,30.21065124,31.0100939,33.30344925,30.20035564,25.8047383,26.50584934,25.79851371,22.74467546,21.65462823,21.82013123,21.39697265,22.42676527,20.61818948,20.54457808,20.46424729,21.77813607,23.53633887,25.39990251,24.1086281,23.49180643,22.39959471,21.48945755,21.65643773,21.5995181,18.29774954,17.0302785,16.84304559,16.07011515,16.95653778,16.58677041,16.93914413
