Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51015947,31.6564575,31.99452136,31.90059327,31.61697915,31.06115286,31.07489564,31.56235652,31.01430365,30.12750215,29.83003979,28.38899606,27.52375943,27.59985592,27.3434188,26.25946629,25.58098043,26.62193256,25.9806695,25.01442679,24.84158419,24.73444217
CIV,,,,,,9.139308265,11.08902646,12.19969972,9.741484804,9.239898275,10.29082454,10.33929621,11.09204018,10.15918472,10.23004666,9.394847072,9.40754003,7.640332285,7.684540098,8.128952708,,,,,,,,,,,17.45050761,16.57763404,16.58318699,15.43232606,14.74179,15.04924517,9.802850067,11.22671049,10.41068183,10.87026398,11.15447113,10.7672585,9.797021793,8.889951221,8.792904827,10.28226527,10.02887861,10.31060928,10.20402365,9.627693495,9.001911196,9.22135575,10.31825153,11.85018556,12.20069981,11.43059902,12.5430343,11.2836181,11.29098434,12.31996843,12.0519434,13.3970815,12.81107761,13.26065441,12.91843753,12.28680158
CMR,,,,,,9.523809517,9.660449436,9.769865598,9.266408955,9.821744259,10.24513262,10.33470954,10.38133153,10.24067914,9.820913062,10.28907434,10.54151944,8.956829335,8.239871973,8.093082172,8.800170454,9.669339243,11.36939015,11.11153542,11.22065731,11.0044453,11.98209453,12.76192677,13.17584303,14.05006976,14.17621103,14.16681617,13.92983462,16.91058684,16.95158094,16.6691655,16.01316981,15.73851247,15.36409786,15.43274957,14.74026934,14.52944679,15.53069502,15.58054709,15.41079029,15.02614415,15.11457715,15.20996765,14.30569477,14.87929919,14.51997379,15.18908621,15.53277006,15.22873575,14.51402123,14.35005819,13.84153437,13.71294553,13.68501543,12.82578021,13.18098761,13.29660864,13.36418191,13.21809966,12.88022725,14.5673807
COD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,8.838558515,6.250000078,5.943002492,5.014597361,9.908318104,19.80768858,21.21679056,18.29840586,17.64150584,15.00827813,13.41062941,14.82850191,13.31097854,19.92937455,5.525440538,14.30313521,16.19211183,14.39217889,15.08156037,16.82542756,16.37002232,13.8219778,11.17498364,11.50121067,12.11782019,10.18322459,9.48948033,8.245797513,8.599820132,7.895204522
COG,,,,,,,,,,,,,,,,,,,9.379732224,8.431380784,7.491673141,6.33191619,4.774649014,5.518019144,4.851348983,5.624228471,9.644565183,8.653424468,8.636875569,6.860816065,8.346456693,8.937166645,7.895414735,7.985791343,7.75683049,8.132929369,6.701546511,5.458434757,6.955916877,5.4647071,3.47655398,4.51105795,5.320917858,6.024214982,4.980047235,6.413569524,6.195278882,6.468566486,5.596268705,6.776695437,5.312176872,5.242004896,4.257282114,5.920856148,6.059907203,8.367640193,11.46707006,12.37639836,9.207022629,9.569292341,12.85319702,,,,,
COL,,,,,,18.96409205,18.74872075,20.1315914,19.92337954,20.01020335,20.6623584,20.37514594,21.37025747,22.72372101,23.18384287,23.2249178,24.17532455,23.8406545,23.2389248,22.46762958,23.26977513,21.31434108,21.21981438,20.98118061,22.11065544,21.3868309,22.47678093,20.31757824,21.15793513,20.88667218,18.03330754,17.90812716,16.84221079,15.83214607,14.99697584,14.76150465,14.40920351,13.78880337,14.05131564,13.84937572,13.93270065,14.13719665,14.03292802,14.23745617,14.41341036,15.99104031,15.97860609,16.15426622,15.37370371,14.78007233,13.9670257,13.21760258,13.08928488,12.6623563,12.26931864,12.40089376,12.29777884,11.40959357,11.15185297,10.92665754,10.72750235,11.19916085,11.1476678,10.88508065,10.22613458,9.895277368
COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80003291,7.206942486,7.335312465,7.145269573,7.371336414,6.997681316,7.45623354,7.696755362,7.252548174,7.205009785,6.937301931,6.81171565,6.487460179,6.418838245,7.123808396,7.50072769,8.018206705,7.161723973,7.169729198
CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,7.383380404,8.438503591,7.280439109,8.700306686,12.60799887,12.57788121,13.50404741,9.568054391,13.24288804,12.72924896,13.05601613,11.73484732,12.18075841,10.09617724,9.262925466,7.196860722,7.544178037,7.004680356,6.408194727,6.453460617,5.80760974,3.766625054,3.977775816,4.085746432,4.464006382,4.428820557,4.641300243,4.836280333,5.188416651,4.941930178,5.10374951,4.70095841,4.578178687,4.817970059,5.185022417,5.385699127,4.752652129,4.948391074,5.160254229,5.190562437
CRI,,,,,,,,,,,18.16231184,18.71935065,19.14725285,20.13205522,20.77756018,20.39501101,19.69519627,18.99038041,18.73822227,18.30738683,18.59921955,18.94446306,20.33544927,21.85594754,22.49340382,22.08697664,21.32088947,21.33257466,21.27188894,20.35344498,19.37993822,20.18541494,20.30694201,19.29600024,18.66838619,18.66367249,18.83852815,19.16534445,18.69139183,18.44083763,18.08802389,17.16619898,17.13887402,16.85936946,16.6589944,16.64446805,16.25953044,15.89696444,14.92364227,13.92596296,14.34457014,14.06945748,13.66417233,12.62543978,12.08715118,11.43310245,11.42716299,11.68223323,11.87741303,11.99450554,12.73195428,13.66612388,14.13350203,13.77528235,13.09846559,13.57747032
CSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66974048,9.969256826,9.906986776,9.052565196,10.04133895,10.02969747,9.991492208,8.694251587,9.156751988,9.596387109,9.226093632,7.254608019,6.609325511,
CUB,,,,,,,,,,,7.858146696,7.85911709,7.859257227,7.858366289,7.855111017,7.85887978,7.863967189,7.859962857,7.853913174,7.838831486,7.877726074,7.889401544,7.839940922,7.823667114,7.763423316,8.072196868,7.947778302,7.592638856,7.742296867,7.462205307,7.135125209,7.822713095,8.923775616,8.954687175,10.73361043,11.4475064,17.65213621,18.31079724,16.89945613,16.61471508,16.42281796,16.06948969,15.35553207,14.2340646,13.77614323,13.88952599,13.42192678,14.5102971,14.66229651,14.9806701,15.6308295,15.33990433,16.10314324,15.73339555,15.08751353,14.90873701,13.85020631,13.50047732,12.81290802,12.47926085,11.19681049,10.53505203,10.74028618,11.08409761,10.67732485,
CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.687075882,8.027811261,7.490238778,6.952001325,7.310134482,6.025589312,7.721131958,7.48319649,6.663114693,7.602313197,6.142326731,7.504112928,7.528146468,8.072718456,8.105265955,8.597556757,9.268391015,8.782614533,6.200858868,5.085742919,2.764597858,2.628538226,2.507928997,2.713873677,2.919715071,
CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.782115167,0.824566379,0.828842009,0.822761545,0.758182602,0.754645358,0.782351407,0.793861988,0.82645191,0.831096148,0.859683817,0.849127891,0.891116944,0.903359622,0.916881905,0.994757546,0.909626676,0.893002905,0.86551958,
CYP,,,,,,,,,,,,,,,,14.31905766,17.25066696,17.77357132,18.2823311,17.59288274,17.54570283,17.60273646,17.02605426,16.53030612,16.09092043,15.64566198,15.02279823,15.37467696,15.46169596,14.69715022,14.15659113,14.19972266,13.43581737,12.77368959,12.14835445,9.537131519,9.408263379,9.301200762,8.933760967,8.630096305,8.149384652,7.745837681,7.733679054,7.340448158,7.209159986,6.802598273,6.131202682,5.742786248,5.475408663,5.378285108,5.052985883,4.600556469,4.189973908,3.88480354,4.077493541,4.260123061,4.570513357,4.892090276,5.297587885,5.406328102,5.631417653,4.988032074,4.298437677,4.642738074,4.456288378,4.391761085
CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.83126554,21.00467922,21.3717295,22.21095147,23.06702455,22.70338109,22.44694622,23.23636288,23.5170981,22.23374226,21.55730788,22.63758037,22.55008601,23.19746579,23.15856672,21.9248537,20.34380897,20.69823792,21.86430725,21.71360334,21.76173198,23.46916657,23.73395061,23.76109584,23.18245322,22.30603789,22.12667662,20.79682337,19.64098162,19.39506136,20.43306128,19.88280696,19.42233767
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62437406,23.16605162,21.04817508,20.50157234,20.21706063,19.73301323,19.89462073,20.08702919,19.74350581,20.28403595,20.08635728,19.47633312,19.55297415,19.78962425,19.76936075,20.33884543,20.5298912,19.75850429,17.33890143,19.42770508,20.12290173,20.04729788,19.76005414,20.11023733,20.13796432,20.4130245,20.09267621,19.80544724,19.30946942,18.52749571,18.57261958,18.3217735,18.94025326,18.00670829,17.61315105
DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.956569604,2.774835679,2.735558076,2.835573147,3.101527096,3.315834632,3.702960024,4.48288266,5.217457863,5.026660919,4.702003775,5.284320229,
DMA,,,,,,,,,,,,,,,,,,3.886964509,4.401864741,3.837091685,4.00290653,5.239558981,6.289630015,6.018275791,4.761765132,5.057309634,5.251934683,5.05354115,5.158792916,5.571923104,5.517964182,5.876702171,6.386480157,6.427623243,5.610736751,5.693393235,5.673048899,5.869913333,6.627149602,6.249511582,6.864955518,13.31207379,16.00726526,10.03214413,8.887893047,7.727096402,8.057634531,6.842960063,4.672803451,4.570562503,4.661518075,5.198312706,5.973835554,5.260870156,4.960876065,4.444359766,3.87651724,3.508079892,3.291358636,3.448117275,3.165633862,3.627965734,3.951803218,3.841832665,4.73392187,4.779423051
DNK,,,,,,,18.12863968,17.67901487,17.56098218,17.22553249,16.87950144,16.64398296,16.17531466,16.31663567,16.52656495,16.52906503,15.83723474,15.83598241,15.25523552,15.22749529,15.64124893,15.27622147,14.99666475,15.30735599,15.85005261,15.79903898,15.56317909,14.97862064,14.75304489,14.76721034,14.867425,14.61338201,14.73859738,14.32406957,14.43434845,14.72973294,14.18795079,14.64293281,14.53894267,14.26300012,14.15741986,14.03746244,13.92717272,13.2382995,12.75408971,12.04290748,12.08334667,11.95928944,11.80878042,11.16083278,10.87677269,10.97084351,11.20856346,11.79985371,11.82939053,12.48453431,12.94016921,13.01454838,13.00432755,13.40242787,12.83710873,12.55437976,12.82411547,16.35427358,17.85786649,18.73691412
DOM,,,,,,15.55005067,18.16241488,19.23076923,17.5145955,18.66720845,18.53921239,18.37383738,17.47509309,17.01211191,18.62118467,20.89631029,20.62001771,18.97931155,18.45429199,16.88732087,15.01190599,14.98419452,17.59924644,16.5607455,14.73175781,12.25974028,12.67666684,12.79258646,12.11244913,17.66840587,17.95913603,26.21538143,24.49211523,23.48917099,22.9887776,21.71227463,22.70483567,21.7391349,21.64802908,21.67313716,20.97486043,19.6642972,20.3672058,21.75521083,21.57660311,18.38167881,17.54374752,16.22926797,15.98254894,14.94318266,14.62819596,14.23021247,13.96247136,13.39387041,13.15667226,13.11727805,12.6815911,12.29607703,12.10424126,12.11940589,12.95259917,13.67763617,13.36801595,12.52666399,12.46392187,12.2645467
DZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.47905286,44.98039779,10.3451538,9.261218511,8.640079984,7.861182135,8.061518762,8.115846563,8.460452279,8.82116732,7.87621943,9.370825052,9.733438746,8.55895561,8.020186457,9.877979709,7.110017599,6.898538766,7.334568294,7.0773804,6.403969944,6.282395033,8.189556433,10.21737067,9.120183589,9.454622506,
EAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.40685499,30.31679136,30.5976879,30.49619742,30.31388353,29.73774511,29.26620789,29.63273393,29.23513752,28.57056262,28.41325296,27.27679153,26.48682575,26.56542261,26.38225158,25.40457412,24.89530513,25.87525869,25.21401896,24.30264877,24.13677207,24.02718025
EAR,,,,,,21.93227022,21.66469739,19.8537905,19.73882208,20.30805757,19.96107359,20.67621204,20.33629262,20.44282464,19.65384455,18.93876115,18.40349813,17.95191178,18.35944524,17.79835581,16.52468899,16.84742385,16.46477633,17.09903665,17.57941309,17.23362072,17.51259155,18.07001329,19.24317098,18.93527847,19.34753755,19.39819968,19.17180002,19.53129755,19.5866723,20.35392643,20.55741067,20.66882167,19.89209967,19.2236519,19.08308029,18.43895249,18.75269997,18.47432335,18.170702,17.73143019,18.06631056,17.58658615,17.23435723,16.86854298,16.60782893,16.6312298,16.58099618,16.50720612,16.7136086,17.14596139,17.07689807,16.93511899,17.19359849,16.89574882,17.43815102,17.92138172,17.80716172,17.65079242,17.13162496,16.95780171
EAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.27167947,23.42776605,23.84527427,24.35174379,24.24132278,23.4253423,24.18160589,24.11392153,24.01222216,23.93583347,24.24428954,23.96856689,23.50093191,23.7043783,23.73099365,22.97831271,22.7454155,23.59231794,23.04945932,22.30412145,22.23137178,22.30157367
ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.05975985,26.85699559,28.5027831,28.45716576,22.95455424,24.60538126,26.70995678,24.89566796,24.50769663,22.82182623,21.03352131,19.23268725,18.32884834,17.8859539,18.13888429,18.10924899,17.94025031,17.83081301,17.43235922,16.58147413,15.03788276,14.72491156,15.33703106,14.90992416,15.01034067,15.38598481,15.48664336,15.94101255,15.74618938,17.0346834,16.49078827,17.17631649,18.90267209,18.42780616,17.0711528,15.68301525,
ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.86803393,18.46788407,17.56216497,17.69157149,17.78200593,17.39347433,17.31737066,17.40447509,17.04764255,16.76222346,16.31424975,15.86419605,15.4958622,15.26845057,15.01702112,14.91034882,14.86650875,14.50400025,13.26421842,13.68071747,13.8014875,13.53884589,13.4558274,13.64921423,14.11903864,14.20714934,14.18670874,14.21750226,14.07293461,13.97057493,14.12066982,14.02634495,14.02504411,13.55500545,13.4706536
ECU,19.71224117,19.30331561,19.47095099,19.91420665,21.50305319,20.40287455,21.9174308,21.64316173,21.20868225,21.72583121,23.19106563,23.0935014,21.75169416,18.65443496,18.86649315,18.84213851,19.31867125,20.72471062,19.6868082,20.52632586,18.33952025,18.49343716,19.72246402,19.28009029,22.1415148,21.61617896,20.52334508,21.22062335,21.49798822,21.37869963,22.33093507,23.63888285,25.81240088,22.3930079,22.84245553,22.16456978,21.92432471,20.42037345,19.92601448,21.26793631,23.93930984,20.42725717,18.87632074,17.31606001,15.91869992,14.70379653,14.04837153,14.11745837,13.6931926,14.30676786,13.4157105,12.85015032,12.59967738,12.26118054,13.13510004,14.29973172,14.59265884,13.93165238,13.36630803,12.67848577,12.94181274,13.01004056,12.88473079,13.26012053,12.99673381,13.23604414
EGY,,,,,,,,,,,,,,,16.79461492,16.72634078,14.81072696,13.64206629,13.50078917,13.08028919,12.35712563,12.73938232,12.18382615,12.27819549,12.8164557,14.11796247,14.40136054,15.79999981,16.8879875,17.20129831,16.97494739,16.01777751,15.62185478,15.73453608,16.01714286,16.33823529,16.53705318,16.31553215,16.97912317,17.95351105,17.99797118,17.69807639,18.49675376,17.30383234,17.23696682,16.70945218,15.97756192,15.36992481,15.52236739,15.78615429,16.10227084,15.76719422,16.16547441,16.60837454,16.77444601,16.6974467,16.84132649,16.59352061,16.35088959,15.98829896,16.38045607,15.48528388,15.97053223,15.06390984,13.89346153,14.49892888
EMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72254192,19.01950559,18.14721141,17.92981988,17.8910017,17.50723305,17.57123136,17.59186318,17.25006485,17.36531396,17.07000812,16.56452707,16.12078688,15.89801425,15.59473982,15.50663055,15.54392401,14.9398932,13.48351863,14.12800934,14.42645906,14.26664545,14.17144988,14.36242208,14.95910365,15.01817057,14.99338479,14.90090947,14.68287117,14.40544197,14.59052424,14.74908731,14.59950931,14.08715456,14.11245758
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.380985046,7.831276057,6.964460186,8.123158435,8.6195164,9.59402427,8.587062851,9.171192024,9.30749871,8.931812254,9.113936833,9.099783356,8.580164513,6.828078795,5.984778258,5.463345188,6.523910093,5.492755114,,,,,,,,,,,,,,,,
ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.28669945,16.37195109,16.68339849,16.57897721,16.32042094,16.26714682,15.82976441,15.18985147,14.60177928,14.01764298,13.50210425,13.07185445,12.60675928,12.3951846,11.32787817,11.1141954,11.20147096,10.81186219,10.86625873,10.99755618,11.01376859,10.95277065,11.11455833,10.78863229,10.6967321,10.85321294,11.25608471,11.02798752,10.95101288,10.84442995,10.59655562
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.98041471,16.3168178,16.53460899,14.8435691,14.48756513,15.46717285,16.06165693,15.66725317,15.74273673,14.91691036,14.66420612,14.46581992,13.86930492,13.74423684,12.28947347,13.74835959,14.55256726,13.87707302,13.5540035,13.96109514,13.6547461,13.61047627,13.34089128,13.21384231,12.88032413,12.59178581,13.03102792,11.99594435,11.41211806,10.83421184,10.78144337
ETH,,,,,,,,,,,,,,,,,,,,,,4.288250112,4.165093024,4.029034395,4.828623256,3.961105079,4.290016324,5.020795503,4.753077582,4.715757947,4.512588069,3.142602235,3.037716485,3.850162304,4.169584595,4.767187976,5.085479804,7.123356738,5.128905344,5.594196085,5.60524515,5.776228139,5.766490583,5.770037501,5.350705611,4.842961246,4.637738366,4.579682468,4.108135336,3.880255796,3.97390612,3.682551396,3.420060719,3.702189003,3.991325246,4.404619139,5.691397155,6.186588621,5.827617951,5.594368154,5.303280954,4.605688479,4.241062286,4.47900684,4.393914063,4.202464482
EUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69157663,18.96885329,18.08118235,17.93456527,17.94851026,17.57532678,17.64967206,17.66027633,17.30961793,17.42020516,17.09459631,16.6161157,16.20262534,16.01861941,15.73737884,15.68727656,15.73692508,15.16731423,13.75227606,14.38765186,14.70447589,14.49756165,14.35365444,14.60272602,15.19363563,15.26014599,15.18739622,15.08103543,14.86924415,14.53602143,14.71185565,14.87439039,14.84931373,14.338368,14.27094457
FIN,,,,,,,,,,,,,,,,23.14206942,23.04350006,22.34766099,23.03322363,24.01388724,24.20083185,23.3861433,22.6631146,22.28925758,22.30268328,21.71747531,20.76392878,21.1495849,20.71073798,20.45856817,19.50881667,17.1562367,18.10440403,19.8563252,21.01471659,22.25404758,21.41561332,21.66678704,22.91851766,22.83194628,24.16010441,23.60437858,22.87456211,21.95248955,21.54515847,21.2181021,21.81521569,22.13152,20.7904125,16.66987647,17.03933626,16.35526549,14.59541467,14.64345912,14.60251148,14.84119281,14.74756278,15.37431132,14.79010802,14.7120972,14.52321828,14.94026467,15.75516185,14.47592535,14.23115804,14.24065296
FJI,,,,15.95330739,16.36690647,15.58219178,15.28822055,15.29051988,14.54046639,12.61770245,12.35662148,9.957527135,10.33295063,9.340818995,10.66666667,10.6685614,10.74579507,10.51356333,10.08259755,11.55831964,10.93829308,9.479166667,9.777169032,8.268516173,8.819101388,8.457079915,9.347266881,10.73785149,8.643235072,11.27363435,11.9195101,12.32527914,11.68236801,12.57537364,12.77897198,11.93157458,11.45889127,12.62924178,12.90911859,11.54400776,12.27321334,13.69109516,12.95096279,11.72443364,12.7568345,12.21519246,12.75797172,12.10973512,12.15567561,12.30291029,12.31043606,11.92467009,11.56227143,11.5664407,10.65411419,10.49615987,10.93181017,10.44613155,10.38758014,11.32318937,12.2869202,12.05132671,11.7043702,11.84026876,11.34256694,9.135298776
FRA,22.75081218,22.89555162,22.11901691,21.96662455,21.95327644,21.66693873,21.50925553,21.03682068,20.50302455,20.09410823,20.10489875,20.32998076,19.70797462,20.11330202,20.3251354,19.67656879,19.59727936,19.50138068,19.26144831,18.75958515,18.36605197,17.89040668,17.30126225,17.3058896,17.07066128,17.11759053,16.75955306,16.31481979,16.18682025,15.99819392,16.02604776,15.74016492,15.41144515,14.86930388,14.48867327,14.70471635,14.28266691,14.52723691,14.50721583,14.31206582,14.38783922,13.92965516,13.45980537,12.99226635,12.56722082,12.1452501,11.63903462,11.57992386,11.06797654,10.52167426,10.27753415,10.31328405,10.24707958,10.25334993,10.18149835,10.31991164,10.16523202,10.01005158,9.886205216,9.910950006,9.245667104,9.095825158,9.301362488,9.76870497,9.566475207,9.486224479
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.10036878,10.84148977,10.53028195,11.25954001,11.27005414,10.54748694,9.608833662,9.160428314,8.933467792,8.942974499,8.872117665,8.614904662,8.197983865,7.976896659,8.274831964,7.702286792,9.084794678,9.321476006,8.278505877,9.235147634,8.99388124,10.41252588,10.81351292,10.68122703,10.09186147,11.39912394,9.462153177,
FSM,,,,,,,,,,,,,,,,,,,,,,,,0.475565713,,,,,,,,,,,,1.343291047,1.129736869,1.386418209,1.483045955,1.412530174,1.577976873,1.85470733,1.740048465,1.609048188,1.367039982,0.514129555,0.33292,0.342885375,0.36835249,0.371913357,0.385958904,0.398961039,0.367283951,0.332738854,0.328449367,0.371442308,0.553730887,0.525180055,0.489873096,0.486911392,0.493935818,0.507173229,0.509713946,0.511134248,0.496070326,0.480731673
GAB,,,,,,7.207207207,6.622517653,9.131738024,7.956104813,7.134231634,6.815642052,7.136061846,7.741934562,6.641837368,3.658864676,4.260380623,3.865943541,4.723270067,5.971810089,5.010859448,4.556514046,4.03049071,4.289680377,4.480382264,5.372060147,7.249583472,9.322982947,8.47815066,7.602661755,6.402096593,5.584351475,6.172414268,6.19485766,6.291970421,4.731037062,4.524886878,4.061384235,4.39677077,5.610586011,4.726576106,3.724848955,2.541160328,2.674539273,2.667338588,2.781723242,12.92979084,11.46783873,12.7816305,14.22278354,19.02437307,17.08046111,19.15280075,16.50140564,17.16241396,17.39340587,16.68703304,17.45600677,17.62241867,18.94155761,18.80256883,18.57647094,21.64954708,20.80004102,20.53646785,19.45982697,19.06509259
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.57360498,16.1718405,15.95517191,15.59305897,16.31092142,15.36387573,15.16162822,14.97956786,14.44758896,13.84296001,13.2927634,12.5032376,12.06508037,11.54810052,10.91472434,10.56163233,10.15107437,9.71451845,9.621293495,9.292454494,9.449270627,9.326834117,9.374760412,9.598104492,9.440841016,9.384517556,9.131689408,9.04234268,9.015458479,8.981513661,9.081808427,8.732819208,7.961335152,8.223928516,7.973490062,7.67758789
GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89543751,15.15071681,13.25939348,12.76659552,12.24537075,12.23104585,12.80445279,13.03230929,12.2217359,12.0945882,11.11828222,10.94811049,10.44304295,9.928277549,9.071429861,9.451541055,9.544907696,9.22261068,9.210553244,9.238687912,7.78368506,8.770753507,9.057120818,8.825634879,9.428180923,9.916045715,9.723255696,8.355354909,8.4367086,7.986509615
GHA,,,,,,9.754433834,10.21080369,11.90159574,12.58823529,12.3938031,11.42098274,11,10.87033748,11.68237646,10.77253219,13.95040697,13.14741036,10.7856311,8.639092728,8.670540713,7.808270326,5.973067496,3.605510636,3.858442278,6.396339458,11.53249691,11.14993752,9.882037534,9.563392555,10.00660451,9.762852908,9.271897473,9.331061856,9.382505617,9.106628242,9.326986338,8.634146772,9.051681381,8.987627197,9.024383133,9.016849277,9.002986549,9.027260448,8.975523635,8.741998633,8.655388399,9.541016599,8.596404815,7.544118186,6.772090634,6.388658627,6.423765859,5.660586499,11.58854746,11.01994883,11.09829956,10.82042459,10.15222309,10.12013334,10.16121873,10.95305585,10.88542554,11.48443203,11.14142626,10.57150459,10.10653848
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.076859979,3.050012078,3.243804395,2.684292521,3.085777875,3.157852337,3.093873902,2.628997838,2.532794699,2.376837716,2.516376389,2.636754057,2.589302537,2.589919143,2.596791621,4.065621413,3.8856338,4.172621608,11.38061708,11.43785914,12.67171793,12.56367225,10.63328557,10.47127693,10.5298592,10.80077855,11.08249354,12.11873567,10.92667597,10.02158683,12.07324995,10.40035898,9.566256632,11.42279297,12.74535635,,,
GMB,,,,,,,2.976567448,2.975495916,2.973760933,2.975557917,2.937127123,2.969432314,2.956081081,2.9296875,2.959121415,2.977190876,3.68441983,3.979155541,3.766741071,3.502807871,4.88069532,5.673139865,4.64975329,6.64950166,8.67684078,6.672734513,6.257778469,5.993721169,4.801699321,4.926553968,5.529760458,9.213470361,8.895895297,8.704322984,8.024792925,8.152714465,7.574464445,8.020239315,7.543534474,7.154046229,6.766691548,6.631611383,7.020899378,5.916642809,5.262075726,6.302016927,6.645413213,6.509075479,5.591328964,4.829974843,4.550839575,5.488714202,5.748159799,5.611202563,6.511781045,6.349254347,5.586257013,4.469292134,4.255461446,3.787177037,2.613383788,1.902071901,1.430762912,1.699589426,1.454253363,
GNB,,,,,,,,,,,21.24550093,,,,,,,,,,,,,,,,14.41178093,7.904215006,5.998347751,7.377797624,7.864307206,3.613896302,2.421557537,3.391662214,6.795722065,7.427707966,6.975396383,4.988014836,7.399533297,7.254128581,7.691262936,7.361312784,8.97342051,9.200145845,8.735369034,9.576672292,9.509061285,8.351259705,9.2853951,9.346379196,9.097635045,9.20015795,8.892949193,8.724656513,9.343589945,8.858907124,8.655694068,8.139974905,11.21382516,9.741861347,6.455350251,6.628964524,7.00649345,8.908853804,9.172312373,8.599460908
GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.133685719,14.51441507,20.36751704,18.03795957,21.01648193,22.46849117,17.08975216,19.28578894,20.12563307,17.8446575,18.50431156,25.75059535,25.57013777,20.85383948,19.52706539,20.93068942,25.3933756,22.14541333,25.80981881,22.30561458
GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36022266,10.80347327,9.898584671,9.742965573,10.03737564,9.920552167,10.40410184,10.27792066,9.995781121,9.651037663,9.533684688,9.129228047,9.023030501,8.887748835,8.171746279,8.024112152,8.148725837,8.136423895,7.780487224,7.793231312,8.293979413,8.107747295,8.017712658,8.181820628,7.839589993,8.427280422,8.665589577,9.721029451,8.947903331,9.065874333,9.07606721
GRD,,,,,,,,,,,,,,,,,,2.010282201,1.93987353,1.853294253,2.452119274,2.305591119,3.542934458,3.007323826,3.479879402,3.84922054,3.619110955,3.808431521,4.080531867,4.078935269,4.260959196,4.292058224,4.752152172,4.165402958,4.381204917,4.586109801,4.61397033,4.54802493,4.582895638,4.750430163,4.534634438,4.507645286,4.365931627,3.888498303,3.361388539,2.895809372,3.383492046,3.594188511,3.313655454,3.315354459,3.452880763,3.37761669,3.2467773,3.380555324,3.420911485,3.419120925,3.353300098,3.08059289,3.116596128,3.37198336,3.12898222,3.315511551,3.374767763,3.548455934,3.524529729,3.295835385
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.482870109,7.942337458,8.31327582,6.976569352,5.82903987,6.099350899,4.732798537,4.343656769,5.309427495,5.188370324,5.069133592,4.363989719,4.059760435,4.574263185,2.535995199,5.12746099,3.321594365,2.883816196,1.985309387,4.095685543,2.723080078,,
